Date,Adj Close,Close,High,Low,Open,Volume,RawChange,PctChange,LogChange
2020-12-11,90.30615234375,106.44255065917969,106.70638275146484,105.1148910522461,105.1148910522461,1308598,,,
2020-12-14,89.18697357177734,105.12340545654297,107.90637969970703,104.86808776855469,107.17446899414062,1129645,-1.3191452026367188,-0.01239302510572593,-0.012470459067163445
2020-12-15,90.11119842529297,106.2127685546875,106.45106506347656,104.68085479736328,105.20851135253906,1222470,1.0893630981445312,0.010362707461896825,0.010309382685251356
2020-12-16,89.20864868164062,105.14893341064453,106.71489715576172,104.91915130615234,106.60425567626953,1219650,-1.0638351440429688,-0.010016075830800109,-0.01006657419827205
2020-12-17,89.20864868164062,105.14893341064453,106.37446594238281,104.97021484375,105.84680938720703,1029770,0.0,0.0,0.0
2020-12-18,88.6513900756836,103.57447052001953,105.31914520263672,102.7574462890625,105.12340545654297,3002830,-1.574462890625,-0.014973645852175754,-0.015086882687945027
2020-12-21,86.20381164550781,100.71489715576172,102.72340393066406,99.455322265625,102.37446594238281,1550295,-2.8595733642578125,-0.02760886297463716,-0.027997151117532346
2020-12-22,86.62631225585938,101.20851135253906,101.4297866821289,100.17021179199219,100.66383361816406,1085465,0.49361419677734375,0.0049011041138624645,0.0048891328022574055
2020-12-23,86.3786392211914,100.91915130615234,102.97872161865234,100.8851089477539,102.01702117919922,834955,-0.28936004638671875,-0.002859048537714348,-0.0028631434238327075
2020-12-24,87.20907592773438,101.88935852050781,102.06808471679688,100.51914978027344,100.92765808105469,415010,0.9702072143554688,0.00961370762435565,0.009567789995085379
2020-12-28,86.85211944580078,101.47234344482422,102.90213012695312,101.10638427734375,102.68085479736328,698185,-0.41701507568359375,-0.004092822663120943,-0.00410122118540467
2020-12-29,86.85940551757812,101.48085021972656,102.36595916748047,101.2170181274414,101.77021026611328,619578,0.00850677490234375,8.383343296847201e-05,8.382991914261305e-05
2020-12-30,87.16535949707031,101.83829498291016,102.17021179199219,101.04680633544922,101.04680633544922,519703,0.35744476318359375,0.0035222878248424294,0.0035160990971444712
2020-12-31,88.44013214111328,103.3276596069336,103.4297866821289,101.46382904052734,101.89787292480469,650245,1.4893646240234375,0.014624799288650348,0.014518888280925516
2021-01-04,86.96868133544922,101.60851287841797,103.76170349121094,101.19999694824219,103.58297729492188,986765,-1.719146728515625,-0.01663781735747616,-0.01677778046620745
2021-01-05,87.10708618164062,101.77021026611328,102.51914978027344,100.71489715576172,101.98297882080078,958918,0.1616973876953125,0.0015913763828903082,0.0015901114852686206
2021-01-06,88.66595458984375,103.59149169921875,104.0,102.38298034667969,102.99574279785156,752588,1.8212814331054688,0.01789601719740097,0.01773776870438096
2021-01-07,86.50977325439453,101.07234191894531,103.95744323730469,100.97021484375,103.75318908691406,1268530,-2.5191497802734375,-0.024318114730772167,-0.02461868292227823
2021-01-08,86.09456634521484,100.58723449707031,101.48085021972656,99.63404083251953,101.08936309814453,1011558,-0.485107421875,-0.004799606031331782,-0.004811161128461768
2021-01-11,85.94157409667969,100.40850830078125,101.2170181274414,99.65106201171875,100.43404388427734,853050,-0.1787261962890625,-0.0017768278169957297,-0.0017784082479212386
2021-01-12,86.87397766113281,101.49787139892578,102.00851440429688,98.70638275146484,99.82978820800781,1453005,1.0893630981445312,0.010849310646875221,0.010790879124041416
2021-01-13,88.74609375,103.68510437011719,103.90637969970703,101.26808166503906,101.5999984741211,1196150,2.1872329711914062,0.021549545237207424,0.02132063653419261
2021-01-14,88.6513900756836,103.57447052001953,104.46808624267578,103.2170181274414,103.73616790771484,1109200,-0.11063385009765625,-0.0010670177820599758,-0.0010675874508007622
2021-01-15,89.97715759277344,105.12340545654297,105.40425872802734,103.19149017333984,103.98297882080078,1962485,1.5489349365234375,0.014954794639515434,0.014844074200965602
2021-01-19,88.0540542602539,102.87659454345703,106.0255355834961,102.69786834716797,106.0255355834961,1016845,-2.2468109130859375,-0.021373079604187217,-0.02160479141513576
2021-01-20,89.05203247070312,104.04255676269531,104.20425415039062,102.22978973388672,102.40850830078125,1207078,1.1659622192382812,0.011333600459974003,0.011269856391327772
2021-01-21,89.25601196289062,104.28085327148438,104.55319213867188,103.44680786132812,103.84680938720703,935183,0.2382965087890625,0.0022903753637328883,0.0022877564521775187
2021-01-22,88.80435180664062,103.75318908691406,104.04255676269531,101.9744644165039,103.76170349121094,1133053,-0.5276641845703125,-0.00506002941111916,-0.005072874709987691
2021-01-25,89.92613220214844,105.06382751464844,105.71914672851562,102.7829818725586,102.7829818725586,791950,1.310638427734375,0.012632271251310279,0.01255314973902012
2021-01-26,89.44539642333984,104.50212860107422,105.44680786132812,104.04255676269531,105.35318756103516,1147270,-0.5616989135742188,-0.0053462635700750605,-0.00536060597886022
2021-01-27,87.93022918701172,102.73191833496094,104.52765655517578,102.47659301757812,103.26808166503906,1513165,-1.7702102661132812,-0.01693946611241648,-0.017084579970475466
2021-01-28,88.21432495117188,103.06382751464844,104.71489715576172,102.74042510986328,102.8425521850586,787133,0.3319091796875,0.003230828208671266,0.0032256202974437383
2021-01-29,86.48062896728516,101.03829956054688,103.00425720214844,100.63829803466797,102.60425567626953,1156435,-2.0255279541015625,-0.019653141193632373,-0.01984883238112323
2021-02-01,87.09252166748047,101.75318908691406,102.31489562988281,100.24681091308594,101.1574478149414,824028,0.7148895263671875,0.007075431093718887,0.007050517677548433
2021-02-02,87.20907592773438,101.88935852050781,103.71063995361328,101.7276611328125,102.19574737548828,683615,0.13616943359375,0.001338232588242949,0.0013373379530771743
2021-02-03,86.26209259033203,100.7829818725586,101.9404296875,100.34893798828125,101.5404281616211,901108,-1.1063766479492188,-0.010858608435801775,-0.010917993407759017
2021-02-04,87.19449615478516,101.8723373413086,102.17021179199219,100.60425567626953,100.7829818725586,976190,1.08935546875,0.010808922781502028,0.010750923938035445
2021-02-05,88.66595458984375,103.59149169921875,104.31489562988281,102.0,102.72340393066406,1241623,1.7191543579101562,0.016875575870517023,0.016734765304973635
2021-02-08,88.14147186279297,102.97872161865234,104.17021179199219,102.2723388671875,103.77021026611328,971138,-0.6127700805664062,-0.005915254916355472,-0.00593281933631754
2021-02-09,88.38185119628906,103.25957489013672,103.41276550292969,102.47659301757812,103.03829956054688,530278,0.280853271484375,0.0027272942125309285,0.0027235818938617443
