Date,Adj Close,Close,High,Low,Open,Volume,RawChange,PctChange,LogChange
2020-12-11,187.270263671875,197.7899932861328,198.5,195.72999572753906,197.38999938964844,228100,,,
2020-12-14,189.0975799560547,199.72000122070312,200.25,197.74000549316406,199.4199981689453,228700,1.9300079345703125,0.00975786440205928,0.009710563895585375
2020-12-15,191.171142578125,201.91000366210938,204.32000732421875,200.44000244140625,201.5399932861328,278300,2.19000244140625,0.010965363649212856,0.010905679955136874
2020-12-16,183.67236328125,193.99000549316406,198.9600067138672,189.8800048828125,198.9499969482422,610000,-7.9199981689453125,-0.039225387674199697,-0.040015432039865434
2020-12-17,186.81263732910156,196.91000366210938,197.32000732421875,191.9199981689453,195.3000030517578,365000,2.9199981689453125,0.015052312419508773,0.014940150495210336
2020-12-18,188.539306640625,198.72999572753906,200.69000244140625,196.58999633789062,200.4199981689453,719100,1.8199920654296875,0.009242760812461004,0.009200307886407934
2020-12-21,185.7785186767578,195.82000732421875,197.8699951171875,193.3300018310547,194.6699981689453,283200,-2.9099884033203125,-0.014642924902539267,-0.014751190712633517
2020-12-22,188.4539031982422,198.63999938964844,199.58999633789062,194.60000610351562,196.16000366210938,208300,2.8199920654296875,0.014400939433939719,0.014298230798522292
2020-12-23,188.17880249023438,198.35000610351562,200.85000610351562,196.9199981689453,199.7899932861328,128700,-0.2899932861328125,-0.0014598937123633249,-0.0014609603954780712
2020-12-24,188.74803161621094,198.9499969482422,199.24000549316406,196.8000030517578,197.1199951171875,50600,0.5999908447265625,0.003024909635815476,0.003020343801835936
2020-12-28,188.23570251464844,198.41000366210938,202.6300048828125,197.97999572753906,200.39999389648438,125000,-0.5399932861328125,-0.0027142161066395776,-0.0027179062699559738
2020-12-29,186.8031463623047,196.89999389648438,201.83999633789062,195.35000610351562,198.6300048828125,121400,-1.510009765625,-0.007610552581796881,-0.007639660616629531
2020-12-30,188.6342010498047,198.8300018310547,199.8800048828125,197.8699951171875,197.8699951171875,133700,1.9300079345703125,0.009801970514965896,0.009754242832105164
2020-12-31,190.64547729492188,200.9499969482422,202.3000030517578,197.77999877929688,198.14999389648438,190500,2.1199951171875,0.010662350237208518,0.010605908229420905
2021-01-04,186.4805908203125,196.55999755859375,203.5,194.3800048828125,201.5800018310547,183600,-4.3899993896484375,-0.021846227700014098,-0.022088389916300653
2021-01-05,189.0706024169922,199.2899932861328,200.7899932861328,194.89999389648438,195.8800048828125,297400,2.7299957275390625,0.013888867325231091,0.013793300864070367
2021-01-06,194.44033813476562,204.9499969482422,206.49000549316406,200.27999877929688,200.27999877929688,308500,5.660003662109375,0.0284008422539459,0.02800501540376403
2021-01-07,194.7628936767578,205.2899932861328,206.85000610351562,202.25,206.05999755859375,572900,0.339996337890625,0.001658923361567588,0.0016575488681173794
2021-01-08,192.84649658203125,203.27000427246094,206.52999877929688,200.30999755859375,204.75,338700,-2.019989013671875,-0.009839685711599322,-0.009888415338688424
2021-01-11,193.75730895996094,204.22999572753906,205.00999450683594,200.72000122070312,201.22999572753906,226400,0.959991455078125,0.004722740369461409,0.004711623219696435
2021-01-12,196.7078094482422,207.33999633789062,207.75999450683594,202.33999633789062,202.33999633789062,165600,3.1100006103515625,0.015227932602518202,0.015113151423410314
2021-01-13,193.1690673828125,203.61000061035156,208.8300018310547,203.47999572753906,206.27000427246094,280700,-3.7299957275390625,-0.017989754960063276,-0.018153537851199972
2021-01-14,191.67010498046875,202.02999877929688,205.02000427246094,200.2899932861328,204.60000610351562,152500,-1.5800018310546875,-0.007759942175327272,-0.0077902071981631555
2021-01-15,183.34031677246094,193.25,203.69000244140625,192.25,200.61000061035156,357300,-8.779998779296875,-0.043458886464125546,-0.04443150771573241
2021-01-19,179.78260803222656,189.5,195.89999389648438,188.8300018310547,195.50999450683594,941300,-3.75,-0.019404915912031084,-0.01959566294505034
2021-01-20,183.92852783203125,193.8699951171875,194.3699951171875,189.52999877929688,190.13999938964844,563700,4.3699951171875,0.023060660249010656,0.022798781642621013
2021-01-21,182.24929809570312,192.10000610351562,194.86000061035156,191.50999450683594,194.39999389648438,287600,-1.769989013671875,-0.00912977282844607,-0.009171704617995815
2021-01-22,182.1449432373047,191.99000549316406,192.52999877929688,189.75999450683594,191.6699981689453,286500,-0.1100006103515625,-0.0005726215869680251,-0.0005727855973225243
2021-01-25,178.4733428955078,188.1199951171875,192.7899932861328,186.44000244140625,191.02000427246094,402600,-3.8700103759765625,-0.020157353326990535,-0.020363284828776047
2021-01-26,177.87567138671875,187.49000549316406,191.3000030517578,186.00999450683594,189.88999938964844,291000,-0.6299896240234375,-0.003348871148072252,-0.0033544911677110267
2021-01-27,174.17567443847656,183.58999633789062,186.35000610351562,179.88999938964844,184.8800048828125,347600,-3.9000091552734375,-0.020801157613788868,-0.021020549428398472
2021-01-28,174.88719177246094,184.33999633789062,187.16000366210938,184.1300048828125,186.1300048828125,221700,0.75,0.004085189906642084,0.0040768681745605925
2021-01-29,169.81153869628906,178.99000549316406,186.49000549316406,178.61000061035156,183.72000122070312,414400,-5.3499908447265625,-0.029022409412009287,-0.029451889651268628
2021-02-01,173.21743774414062,182.5800018310547,183.00999450683594,179.61000061035156,180.22000122070312,266500,3.589996337890625,0.02005696534842416,0.019858474117524956
2021-02-02,174.17567443847656,183.58999633789062,184.02000427246094,182.67999267578125,183.3000030517578,192000,1.0099945068359375,0.005531791525396734,0.0055165473591833195
2021-02-03,174.31796264648438,183.74000549316406,185.10000610351562,182.25999450683594,182.86000061035156,321000,0.1500091552734375,0.0008170878493691802,0.0008167542148191754
2021-02-04,176.48104858398438,186.02000427246094,186.9600067138672,184.02000427246094,184.02000427246094,351700,2.279998779296875,0.012408831561625755,0.01233247304235366
2021-02-05,178.4259490966797,188.07000732421875,189.83999633789062,185.3300018310547,187.6699981689453,225300,2.0500030517578125,0.0110203365480801,0.010960055116024933
2021-02-08,180.25697326660156,190.0,192.05999755859375,189.3000030517578,189.7899932861328,360800,1.92999267578125,0.01026209709480197,0.010209799262390155
2021-02-09,178.6820831298828,188.33999633789062,190.35000610351562,187.27000427246094,190.35000610351562,167300,-1.660003662109375,-0.008736861379523009,-0.008775251522709382
2021-02-10,180.19056701660156,189.92999267578125,190.22000122070312,186.99000549316406,188.67999267578125,149300,1.589996337890625,0.008442159757920509,0.008406724023640363
2021-02-11,179.4410400390625,189.13999938964844,191.5,187.00999450683594,189.6199951171875,373300,-0.7899932861328125,-0.00415939196860482,-0.004168066301033962
2021-02-12,178.61569213867188,188.27000427246094,188.97999572753906,187.30999755859375,188.42999267578125,123000,-0.8699951171875,-0.004599741567066551,-0.004610352930498293
2021-02-16,176.68978881835938,186.24000549316406,189.91000366210938,185.83999633789062,189.80999755859375,223400,-2.029998779296875,-0.010782380268920089,-0.010840931391730388
2021-02-17,174.33692932128906,183.75999450683594,186.75,183.33999633789062,185.4600067138672,136900,-2.480010986328125,-0.013316209800150358,-0.013405665550455739
