Date,Adj Close,Close,High,Low,Open,Volume
2020-12-21,168.17596435546875,176.04811096191406,176.17697143554688,172.76632690429688,173.96047973632812,681638
2020-12-22,166.92031860351562,174.73367309570312,176.29725646972656,173.92611694335938,175.8934783935547,456288
2020-12-23,167.47023010253906,175.3092803955078,175.92784118652344,174.01202392578125,174.544677734375,505176
2020-12-24,167.3142547607422,175.1460418701172,176.11683654785156,174.17526245117188,176.11683654785156,239784
2020-12-28,166.2063446044922,173.9862518310547,177.23367309570312,173.08419799804688,176.45188903808594,960184
2020-12-29,165.94371032714844,173.71133422851562,175.05154418945312,172.52577209472656,174.3728485107422,662200
2020-12-30,165.37744140625,173.11856079101562,174.82818603515625,172.67181396484375,173.9776611328125,464203
2020-12-31,167.05166625976562,174.8711395263672,175.02577209472656,172.21649169921875,172.8092803955078,433241
2021-01-04,168.1431884765625,176.0137481689453,176.4862518310547,172.40550231933594,174.66494750976562,918745
2021-01-05,171.34384155273438,179.3642578125,180.5154571533203,176.4003448486328,176.9673614501953,744029
2021-01-06,178.21302795410156,186.5549774169922,187.68040466308594,178.0670166015625,178.0670166015625,880100
2021-01-07,179.1486358642578,187.53436279296875,189.3041229248047,186.35739135742188,187.92095947265625,739722
2021-01-08,175.25856018066406,183.4622039794922,188.273193359375,180.5326385498047,186.8642578125,999410
2021-01-11,178.08993530273438,186.42611694335938,186.59793090820312,182.65463256835938,183.4450225830078,758695
2021-01-12,180.7161407470703,189.17526245117188,189.4329833984375,186.2199249267578,186.42611694335938,787097
2021-01-13,180.60125732421875,189.0549774169922,190.9622039794922,188.7371063232422,188.8488006591797,763700
2021-01-14,180.7161407470703,189.17526245117188,190.8419189453125,188.60824584960938,189.95704650878906,644274
2021-01-15,183.59677124023438,192.1907196044922,192.27662658691406,187.362548828125,188.9003448486328,731225
2021-01-19,185.2627716064453,193.93470764160156,195.29209899902344,189.94845581054688,194.45875549316406,1077748
2021-01-20,188.68504333496094,197.51718139648438,197.59449768066406,193.1271514892578,194.1580810546875,945052
2021-01-21,187.48683166503906,196.2628936767578,198.25601196289062,195.54124450683594,196.4003448486328,739140
2021-01-22,187.85617065429688,196.6494903564453,196.8728485107422,194.7508544921875,196.6065216064453,712717
2021-01-25,185.01657104492188,193.67697143554688,197.44845581054688,191.84707641601562,197.44845581054688,828535
2021-01-26,182.16876220703125,190.6958770751953,194.45016479492188,190.67869567871094,193.57388305664062,588402
2021-01-27,176.2926025390625,184.544677734375,188.99484252929688,182.86082458496094,187.955322265625,1015474
2021-01-28,180.3796844482422,188.82302856445312,190.23196411132812,185.02577209472656,185.65292358398438,889994
2021-01-29,187.86434936523438,196.6580810546875,201.28866577148438,188.9175262451172,190.58419799804688,1084499
2021-02-01,192.378173828125,201.38316345214844,204.3642578125,196.82130432128906,197.31959533691406,1064245
2021-02-02,191.5410614013672,200.50686645507812,204.25257873535156,200.49827575683594,203.2044677734375,749267
2021-02-03,187.1093292236328,195.86769104003906,200.5756072998047,193.591064453125,200.2405548095703,619364
2021-02-04,183.65420532226562,192.2508544921875,197.72337341308594,191.91580200195312,195.21478271484375,758346
2021-02-05,185.9275360107422,194.63058471679688,195.19760131835938,192.61167907714844,194.02920532226562,614708
2021-02-08,185.4515380859375,194.13230895996094,197.31959533691406,192.01890563964844,196.58074951171875,747637
2021-02-09,186.11630249023438,194.82818603515625,196.11683654785156,191.89002990722656,193.9175262451172,852281
2021-02-10,188.10238647460938,196.90721130371094,199.4243927001953,195.7044677734375,196.7182159423828,753806
2021-02-11,194.67613220214844,203.78866577148438,205.75601196289062,195.88487243652344,201.89002990722656,1374800
