Date,Adj Close,Close,High,Low,Open,Volume
2020-12-21,195.61415100097656,210.9600067138672,212.1999969482422,206.82000732421875,209.0,1996800
2020-12-22,197.5706787109375,213.07000732421875,213.5,210.8300018310547,212.0399932861328,1703500
2020-12-23,195.80889892578125,211.1699981689453,213.33999633789062,211.02000427246094,211.86000061035156,1691200
2020-12-24,195.91090393066406,211.27999877929688,212.35000610351562,210.63999938964844,211.35000610351562,535700
2020-12-28,195.08563232421875,210.38999938964844,213.16000366210938,209.61000061035156,213.13999938964844,1269800
2020-12-29,195.96652221679688,211.33999633789062,211.83999633789062,210.08999633789062,210.75999450683594,1129800
2020-12-30,194.65908813476562,209.92999267578125,212.07000732421875,209.89999389648438,211.27999877929688,1057400
2020-12-31,195.00218200683594,210.3000030517578,210.6199951171875,208.14999389648438,209.8699951171875,1396200
2021-01-04,194.78857421875,209.7100067138672,211.60000610351562,207.8000030517578,210.25,2036700
2021-01-05,192.0205841064453,206.72999572753906,210.0,206.39999389648438,209.42999267578125,1781100
2021-01-06,199.99008178710938,215.30999755859375,216.05999755859375,205.80999755859375,206.57000732421875,2648100
2021-01-07,202.2285919189453,217.72000122070312,218.47999572753906,214.60000610351562,215.0,1519000
2021-01-08,200.45452880859375,215.80999755859375,219.0,214.4600067138672,218.63999938964844,1859200
2021-01-11,199.9436492919922,215.25999450683594,217.64999389648438,214.6199951171875,215.3699951171875,1605000
2021-01-12,202.84169006347656,218.3800048828125,218.77000427246094,213.64999389648438,214.7899932861328,2155900
2021-01-13,202.6930389404297,218.22000122070312,219.5800018310547,216.0399932861328,217.2100067138672,1169400
2021-01-14,198.06736755371094,213.24000549316406,217.86000061035156,213.11000061035156,217.10000610351562,2568700
2021-01-15,196.39547729492188,211.44000244140625,213.75999450683594,210.4499969482422,213.24000549316406,1795700
2021-01-19,191.3982696533203,206.05999755859375,212.44000244140625,205.9600067138672,211.5,2148100
2021-01-20,190.52516174316406,205.1199951171875,207.1199951171875,203.92999267578125,206.88999938964844,2740700
2021-01-21,192.9401397705078,207.72000122070312,209.38999938964844,204.50999450683594,205.67999267578125,2085100
2021-01-22,191.53761291503906,206.2100067138672,208.2899932861328,205.75999450683594,207.72000122070312,1455300
2021-01-25,191.8719940185547,206.57000732421875,207.99000549316406,205.11000061035156,206.75999450683594,1511600
2021-01-26,191.4539794921875,206.1199951171875,207.55999755859375,205.25999450683594,207.14999389648438,1472500
2021-01-27,185.42576599121094,199.6300048828125,207.75,198.50999450683594,205.35000610351562,3201600
