Date,Adj Close,Close,High,Low,Open,Volume
2020-12-21,159.99258422851562,177.49000549316406,177.83999633789062,174.41000366210938,176.0,1457200
2020-12-22,158.9559783935547,176.33999633789062,177.0399932861328,175.4600067138672,176.6999969482422,946600
2020-12-23,157.9193115234375,175.19000244140625,178.25999450683594,174.99000549316406,177.5,934700
2020-12-24,159.15428161621094,176.55999755859375,176.57000732421875,174.92999267578125,176.1199951171875,371600
2020-12-28,159.19937133789062,176.61000061035156,178.16000366210938,176.47000122070312,177.5500030517578,770500
2020-12-29,157.630859375,174.8699951171875,177.80999755859375,174.57000732421875,177.4600067138672,797100
2020-12-30,156.6753387451172,173.80999755859375,176.25,173.32000732421875,175.60000610351562,787500
2020-12-31,158.8297576904297,176.1999969482422,176.4499969482422,173.3300018310547,174.13999938964844,1142800
2021-01-04,152.30349731445312,168.9600067138672,176.57000732421875,167.72999572753906,175.97000122070312,2266700
2021-01-05,151.87986755371094,168.49000549316406,170.17999267578125,167.3699951171875,168.67999267578125,1491600
2021-01-06,151.34799194335938,167.89999389648438,169.44000244140625,166.02999877929688,166.1300048828125,1646100
2021-01-07,152.20440673828125,168.85000610351562,169.9499969482422,167.44000244140625,168.05999755859375,1596700
2021-01-08,154.1875,171.0500030517578,172.3800048828125,168.30999755859375,168.97000122070312,2638700
2021-01-11,151.8979034423828,168.50999450683594,171.5800018310547,168.1199951171875,170.92999267578125,1235900
2021-01-12,152.3936309814453,169.05999755859375,169.5399932861328,167.02000427246094,168.64999389648438,1641300
2021-01-13,148.4274139404297,164.66000366210938,165.69000244140625,161.0,162.0,3146400
2021-01-14,145.9485321044922,161.91000366210938,165.0,161.5,164.67999267578125,2591100
2021-01-15,145.2364044189453,161.1199951171875,161.7100067138672,159.30999755859375,161.58999633789062,2885000
2021-01-19,146.01161193847656,161.97999572753906,162.22000122070312,160.13999938964844,161.1300048828125,1703500
2021-01-20,146.34515380859375,162.35000610351562,162.8300018310547,160.6199951171875,162.0399932861328,1441900
2021-01-21,145.15525817871094,161.02999877929688,162.35000610351562,160.10000610351562,162.1999969482422,1867200
2021-01-22,146.01161193847656,161.97999572753906,162.44000244140625,159.80999755859375,161.14999389648438,1895000
2021-01-25,147.5440216064453,163.67999267578125,164.07000732421875,160.8300018310547,161.36000061035156,1850400
2021-01-26,148.31024169921875,164.52999877929688,165.8300018310547,163.00999450683594,164.35000610351562,2864200
2021-01-27,149.33787536621094,165.6699981689453,172.8699951171875,162.5800018310547,162.6999969482422,3536000
2021-01-28,150.31138610839844,166.75,172.57000732421875,166.61000061035156,169.85000610351562,2189100
2021-01-29,148.84207153320312,165.1199951171875,169.4499969482422,164.44000244140625,167.7100067138672,3212000
2021-02-01,149.95083618164062,166.35000610351562,168.47000122070312,165.1699981689453,165.27999877929688,1720800
2021-02-02,151.78070068359375,168.3800048828125,169.1199951171875,165.52999877929688,167.2899932861328,1863300
2021-02-03,150.38348388671875,166.8300018310547,167.85000610351562,166.25,167.07000732421875,1811800
2021-02-04,153.7457733154297,170.55999755859375,170.66000366210938,166.3699951171875,168.07000732421875,1409100
2021-02-05,150.78912353515625,167.27999877929688,171.55999755859375,167.1699981689453,170.72999572753906,1536300
2021-02-08,151.3660430908203,167.9199981689453,168.72999572753906,166.5,167.9600067138672,1755100
2021-02-09,150.87928771972656,167.3800048828125,168.4199981689453,166.42999267578125,167.8699951171875,1748700
2021-02-10,150.48269653320312,166.94000244140625,168.66000366210938,166.24000549316406,168.39999389648438,1607800
2021-02-11,150.35643005371094,166.8000030517578,168.44000244140625,166.5800018310547,168.38999938964844,1189300
2021-02-12,150.5637969970703,167.02999877929688,167.1999969482422,164.24000549316406,166.00999450683594,1828400
2021-02-16,149.77955627441406,166.16000366210938,167.74000549316406,165.02999877929688,165.85000610351562,2024400
2021-02-17,150.65391540527344,167.1300048828125,167.42999267578125,164.52000427246094,164.91000366210938,1270900
2021-02-18,155.58470153808594,172.60000610351562,173.02000427246094,166.25999450683594,167.22000122070312,2226000
2021-02-19,152.6009979248047,169.2899932861328,173.39999389648438,169.0,172.8300018310547,2000800
2021-02-22,153.9801483154297,170.82000732421875,171.55999755859375,167.1300048828125,168.67999267578125,1465200
2021-02-23,155.10694885253906,172.07000732421875,174.60000610351562,170.16000366210938,170.8300018310547,1880400
2021-02-24,159.2083740234375,176.6199951171875,176.85000610351562,169.00999450683594,170.10000610351562,1969700
2021-02-25,158.22579956054688,175.52999877929688,177.6199951171875,174.4600067138672,174.77000427246094,2485600
2021-02-26,156.8647003173828,174.02000427246094,177.5399932861328,173.72000122070312,176.39999389648438,2644900
2021-03-01,160.0016326904297,177.5,178.4600067138672,174.5800018310547,175.77000427246094,1690200
2021-03-02,157.69400024414062,174.94000244140625,177.99000549316406,173.86000061035156,177.50999450683594,2088400
2021-03-03,157.28834533691406,174.49000549316406,175.08999633789062,172.32000732421875,173.52000427246094,1716900
2021-03-04,154.15142822265625,171.00999450683594,175.8699951171875,169.92999267578125,174.3300018310547,2013000
2021-03-05,160.68670654296875,178.25999450683594,179.0,171.5,171.8300018310547,2535900
2021-03-08,162.63377380371094,180.4199981689453,183.63999938964844,177.74000549316406,179.27000427246094,2550400
2021-03-09,165.01348876953125,183.05999755859375,184.2899932861328,181.1199951171875,182.02000427246094,2250000
2021-03-10,164.12109375,182.07000732421875,184.58999633789062,181.27000427246094,183.72000122070312,1968400
2021-03-11,164.5016326904297,181.55999755859375,183.99000549316406,180.2100067138672,180.47999572753906,1362400
2021-03-12,165.5979461669922,182.77000427246094,183.0800018310547,180.5500030517578,180.72000122070312,1360500
2021-03-15,171.31512451171875,189.0800018310547,189.32000732421875,182.77000427246094,182.77000427246094,2792300
2021-03-16,170.5902557373047,188.27999877929688,190.5,187.94000244140625,188.75,2017100
2021-03-17,170.2278289794922,187.8800048828125,188.50999450683594,185.75999450683594,187.25999450683594,1982000
2021-03-18,168.57884216308594,186.05999755859375,188.38999938964844,185.4199981689453,185.77000427246094,1622400
