Date,Adj Close,Close,High,Low,Open,Volume
2020-12-21,148.29502868652344,181.77000427246094,182.8800048828125,179.66000366210938,181.57000732421875,1831100
2020-12-22,147.6668701171875,181.0,182.99000549316406,180.61000061035156,181.83999633789062,1001900
2020-12-23,147.1283721923828,180.33999633789062,183.30999755859375,180.1999969482422,181.4499969482422,1289800
2020-12-24,147.65785217285156,178.47999572753906,178.85000610351562,177.14999389648438,177.8300018310547,466100
2020-12-28,149.23800659179688,180.38999938964844,181.07000732421875,178.7100067138672,179.14999389648438,951600
2020-12-29,147.97222900390625,178.86000061035156,181.47999572753906,178.69000244140625,181.13999938964844,872100
2020-12-30,147.26075744628906,178.0,180.17999267578125,177.77000427246094,179.85000610351562,813400
2020-12-31,150.611328125,182.0500030517578,182.22000122070312,178.11000061035156,178.55999755859375,1400100
2021-01-04,148.3362579345703,179.3000030517578,183.1699981689453,177.69000244140625,183.10000610351562,1437700
2021-01-05,148.18734741210938,179.1199951171875,179.75,177.50999450683594,179.6199951171875,1683200
2021-01-06,159.9847412109375,193.3800048828125,194.80999755859375,181.16000366210938,181.61000061035156,4452300
2021-01-07,164.47698974609375,198.80999755859375,199.3000030517578,195.00999450683594,197.24000549316406,2788800
2021-01-08,165.19674682617188,199.67999267578125,200.86000061035156,196.97999572753906,196.97999572753906,1867400
2021-01-11,164.5845947265625,198.94000244140625,200.3300018310547,197.00999450683594,198.52000427246094,1399200
2021-01-12,166.69418334960938,201.49000549316406,202.10000610351562,198.57000732421875,199.2899932861328,1631700
2021-01-13,163.76553344726562,197.9499969482422,205.0500030517578,197.6699981689453,202.47000122070312,1973800
2021-01-14,160.6134796142578,194.13999938964844,198.92999267578125,193.72999572753906,198.24000549316406,1330000
2021-01-15,158.6941375732422,191.82000732421875,193.67999267578125,191.13999938964844,192.66000366210938,1376700
2021-01-19,159.00852966308594,192.1999969482422,194.35000610351562,191.02999877929688,193.22000122070312,1528200
2021-01-20,157.0477752685547,189.8300018310547,192.74000549316406,188.86000061035156,192.27999877929688,1217500
