Date,Adj Close,Close,High,Low,Open,Volume
2024-10-10,20.02956199645996,20.132999420166016,20.170000076293945,20.079999923706055,20.15999984741211,249700
2024-10-11,20.139989852905273,20.243999481201172,20.243999481201172,20.18000030517578,20.18000030517578,1300
2024-10-14,20.3140926361084,20.41900062561035,20.41900062561035,20.34000015258789,20.34000015258789,400
2024-10-15,20.163867950439453,20.26799964904785,20.450000762939453,20.26799964904785,20.450000762939453,2800
2024-10-16,20.21759033203125,20.32200050354004,20.344999313354492,20.280000686645508,20.280000686645508,900
2024-10-17,20.203662872314453,20.308000564575195,20.399999618530273,20.308000564575195,20.389999389648438,2500
2024-10-18,20.268325805664062,20.37299919128418,20.37299919128418,20.37299919128418,20.37299919128418,100
2024-10-21,20.218585968017578,20.322999954223633,20.322999954223633,20.322999954223633,20.322999954223633,100
2024-10-22,20.222562789916992,20.32699966430664,20.32699966430664,20.32699966430664,20.32699966430664,100
2024-10-23,20.043489456176758,20.14699935913086,20.14699935913086,20.14699935913086,20.14699935913086,100
2024-10-24,20.10517120361328,20.208999633789062,20.208999633789062,20.208999633789062,20.208999633789062,100
2024-10-25,20.077314376831055,20.180999755859375,20.180999755859375,20.180999755859375,20.180999755859375,100
2024-10-28,20.127058029174805,20.231000900268555,20.231000900268555,20.231000900268555,20.231000900268555,100
2024-10-29,20.145959854125977,20.25,20.309999465942383,20.170000076293945,20.18000030517578,1700
2024-10-30,20.09223747253418,20.195999145507812,20.260000228881836,20.195999145507812,20.260000228881836,800
2024-10-31,19.770896911621094,19.87299919128418,19.87299919128418,19.87299919128418,19.87299919128418,0
2024-11-01,19.80770492553711,19.90999984741211,20.040000915527344,19.90999984741211,19.969999313354492,800
2024-11-04,19.817655563354492,19.920000076293945,20.139999389648438,19.8799991607666,19.8799991607666,1600
2024-11-05,20.046472549438477,20.149999618530273,20.149999618530273,19.979999542236328,19.979999542236328,400
2024-11-06,20.48421287536621,20.59000015258789,20.6200008392334,20.149999618530273,20.149999618530273,2800
2024-11-07,20.713031768798828,20.81999969482422,20.81999969482422,20.65999984741211,20.65999984741211,1600
2024-11-08,20.742877960205078,20.850000381469727,20.889999389648438,20.809999465942383,20.809999465942383,1000
2024-11-11,20.802568435668945,20.90999984741211,20.979999542236328,20.899999618530273,20.950000762939453,500
2024-11-12,20.789634704589844,20.89699935913086,20.89699935913086,20.89699935913086,20.89699935913086,100
2024-11-13,20.752826690673828,20.860000610351562,20.93000030517578,20.860000610351562,20.93000030517578,1300
2024-11-14,20.62647819519043,20.732999801635742,20.732999801635742,20.732999801635742,20.732999801635742,100
2024-11-15,20.305137634277344,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,100
2024-11-18,20.362838745117188,20.468000411987305,20.468000411987305,20.468000411987305,20.468000411987305,100
2024-11-19,20.44441795349121,20.549999237060547,20.600000381469727,20.530000686645508,20.600000381469727,400
2024-11-20,20.44441795349121,20.549999237060547,20.549999237060547,20.459999084472656,20.459999084472656,600
2024-11-21,20.603595733642578,20.709999084472656,20.90999984741211,20.530000686645508,20.90999984741211,400
2024-11-22,20.670251846313477,20.777000427246094,20.777000427246094,20.777000427246094,20.777000427246094,0
2024-11-25,20.683185577392578,20.790000915527344,20.959999084472656,20.75,20.959999084472656,1200
2024-11-26,20.870220184326172,20.97800064086914,20.97800064086914,20.770000457763672,20.950000762939453,400
2024-11-27,20.762775421142578,20.8700008392334,20.969999313354492,20.8700008392334,20.969999313354492,600
2024-11-29,20.917972564697266,21.025999069213867,21.025999069213867,21.025999069213867,21.025999069213867,100
2024-12-02,20.951797485351562,21.059999465942383,21.110000610351562,21.049999237060547,21.110000610351562,800
2024-12-03,20.992586135864258,21.10099983215332,21.10099983215332,21.10099983215332,21.10099983215332,100
2024-12-04,21.18061637878418,21.290000915527344,21.290000915527344,21.290000915527344,21.290000915527344,100
2024-12-05,21.140823364257812,21.25,21.25,21.25,21.25,100
2024-12-06,21.201509475708008,21.31100082397461,21.31100082397461,21.31100082397461,21.31100082397461,0
2024-12-09,21.081130981445312,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,200
2024-12-10,20.97865867614746,21.086999893188477,21.209999084472656,21.086999893188477,21.209999084472656,500
2024-12-11,21.172657012939453,21.281999588012695,21.281999588012695,21.281999588012695,21.281999588012695,100
2024-12-12,21.072175979614258,21.180999755859375,21.180999755859375,21.180999755859375,21.180999755859375,0
2024-12-13,21.047306060791016,21.1560001373291,21.1560001373291,21.1560001373291,21.1560001373291,100
2024-12-16,21.15375518798828,21.26300048828125,21.270000457763672,21.239999771118164,21.239999771118164,3500
2024-12-17,21.059242248535156,21.167999267578125,21.167999267578125,21.1299991607666,21.1299991607666,200
2024-12-18,20.503114700317383,20.608999252319336,21.190000534057617,20.608999252319336,21.190000534057617,100
2024-12-19,20.43745231628418,20.542999267578125,20.611000061035156,20.540000915527344,20.611000061035156,600
2024-12-20,20.6536865234375,20.726999282836914,20.75,20.726999282836914,20.75,200
2024-12-23,20.9655818939209,21.040000915527344,21.040000915527344,20.8700008392334,20.8700008392334,2481200
2024-12-24,21.016399383544922,21.090999603271484,21.090999603271484,20.940000534057617,20.96500015258789,5300
