Date,Adj Close,Close,High,Low,Open,Volume,RawChange,PctChange,LogChange
2020-12-11,27.200000762939453,27.200000762939453,28.270000457763672,26.059999465942383,27.149999618530273,52764400,,,
2020-12-14,27.239999771118164,27.239999771118164,28.260000228881836,26.729999542236328,28.260000228881836,44734500,0.03999900817871094,0.0014705517300281912,0.0014694715276987757
2020-12-15,26.43000030517578,26.43000030517578,27.100000381469727,25.520000457763672,26.81999969482422,49273200,-0.8099994659423828,-0.029735663463595352,-0.0301867327161294
2020-12-16,25.920000076293945,25.920000076293945,26.15999984741211,25.110000610351562,25.709999084472656,44013400,-0.5100002288818359,-0.019296262693646815,-0.019484865735252217
2020-12-17,27.229999542236328,27.229999542236328,27.450000762939453,26.049999237060547,26.520000457763672,53829800,1.3099994659423828,0.05054010270395359,0.04930441544714962
2020-12-18,25.969999313354492,25.969999313354492,26.850000381469727,25.799999237060547,26.270000457763672,71042900,-1.260000228881836,-0.04627250275665462,-0.04737729063995634
2020-12-21,28.510000228881836,28.510000228881836,28.700000762939453,25.399999618530273,26.190000534057617,76729100,2.5400009155273438,0.09780519763900042,0.09331291171799874
2020-12-22,28.040000915527344,28.040000915527344,29.420000076293945,26.81999969482422,29.030000686645508,66033100,-0.4699993133544922,-0.01648541948724236,-0.01662281613555534
2020-12-23,28.690000534057617,28.690000534057617,29.389999389648438,28.049999237060547,28.950000762939453,58772200,0.6499996185302734,0.0231811553961232,0.02291655379088867
2020-12-24,27.75,27.75,29.15999984741211,27.520000457763672,28.79800033569336,26306800,-0.9400005340576172,-0.03276404728336457,-0.033312808415595106
2020-12-28,25.6299991607666,25.6299991607666,28.59000015258789,25.399999618530273,28.389999389648438,55878700,-2.1200008392333984,-0.07639642663904134,-0.0794723325606468
2020-12-29,24.65999984741211,24.65999984741211,26.18199920654297,24.34000015258789,25.75,47302400,-0.9699993133544922,-0.03784624834632566,-0.03858101608326631
2020-12-30,25.100000381469727,25.100000381469727,25.90999984741211,24.6299991607666,24.969999313354492,34586700,0.4400005340576172,0.01784268194566896,0.017685369787204936
2020-12-31,23.549999237060547,23.549999237060547,24.719999313354492,23.520000457763672,24.6299991607666,39922500,-1.5500011444091797,-0.06175303270327759,-0.06374207326988869
2021-01-04,23.3700008392334,23.3700008392334,24.5,22.5,23.90999984741211,44970400,-0.17999839782714844,-0.007643244316708375,-0.0076726036043660625
2021-01-05,24.600000381469727,24.600000381469727,24.670000076293945,22.889999389648438,23.18000030517578,29050400,1.2299995422363281,0.05263155746966919,0.05129327398373605
