Date,Adj Close,Close,High,Low,Open,Volume,RawChange,PctChange,LogChange
2020-12-11,12.976758003234863,13.013250350952148,13.020000457763672,12.822999954223633,12.967249870300293,209264000,,,
2020-12-14,13.271429061889648,13.30875015258789,13.388750076293945,13.077500343322754,13.088000297546387,270156000,0.2954998016357422,0.022707609065103496,0.02245362897532458
2020-12-15,13.323033332824707,13.36050033569336,13.46399974822998,13.186750411987305,13.439749717712402,193016000,0.05175018310546875,0.0038884329867299172,0.0038808925717950748
2020-12-16,13.205365180969238,13.242500305175781,13.437250137329102,13.212499618530273,13.422499656677246,223116000,-0.11800003051757812,-0.008832006852492968,-0.008871240201981344
2020-12-17,13.303837776184082,13.3412504196167,13.379500389099121,13.178500175476074,13.36674976348877,231384000,0.09875011444091797,0.007457059631127416,0.007429393216891402
2020-12-18,13.234782218933105,13.272000312805176,13.404999732971191,13.070500373840332,13.378999710083008,342064000,-0.06925010681152344,-0.005190675883701257,-0.005204194241666884
2020-12-21,13.29486083984375,13.332249641418457,13.369999885559082,12.967499732971191,13.074749946594238,302332000,0.06024932861328125,0.004539581614924293,0.00452930879211731
2020-12-22,13.24101448059082,13.278249740600586,13.337249755859375,13.053999900817871,13.319250106811523,185580000,-0.053999900817871094,-0.0040503217589110685,-0.004058546528240121
2020-12-23,12.972769737243652,13.009249687194824,13.274999618530273,13.005000114440918,13.255999565124512,179144000,-0.2690000534057617,-0.020258698146281007,-0.02046671986605222
2020-12-24,12.957311630249023,12.993749618530273,13.132499694824219,12.938750267028809,13.037249565124512,97884000,-0.015500068664550781,-0.001191465229528732,-0.0011921755885267434
2020-12-28,12.863821983337402,12.899999618530273,13.0625,12.763250350952148,13.0625,212564000,-0.09375,-0.007215007426825015,-0.007241161469916745
2020-12-29,12.906951904296875,12.943249702453613,13.072500228881836,12.842249870300293,12.925000190734863,170372000,0.043250083923339844,0.003352719783124014,0.003347111948987146
2020-12-30,13.10888671875,13.145750045776367,13.213749885559082,12.896750450134277,12.990249633789062,225396000,0.2025003433227539,0.0156452473666151,0.015524122205915642
2020-12-31,13.018389701843262,13.055000305175781,13.151000022888184,12.914999961853027,13.136500358581543,192424000,-0.09074974060058594,-0.006903352055575018,-0.006927290423979356
2021-01-04,13.0767240524292,13.113499641418457,13.65250015258789,12.962499618530273,13.104249954223633,560640000,0.05849933624267578,0.004480990798558793,0.004470981050543489
2021-01-05,13.367158889770508,13.404749870300293,13.443499565124512,13.086999893188477,13.099749565124512,322760000,0.29125022888183594,0.022209954386389175,0.02196690550301122
2021-01-06,12.579124450683594,12.614500045776367,13.244999885559082,12.586000442504883,13.22249984741211,580424000,-0.7902498245239258,-0.05895297056417381,-0.06076216249915558
2021-01-07,13.3065767288208,13.343999862670898,13.377750396728516,12.886500358581543,12.967499732971191,461480000,0.7294998168945312,0.05783025995856139,0.05621988574328934
